Id,Score
894805,1.0
894813,5.0
894816,4.0
894822,3.0
894828,5.0
894833,1.0
894836,4.0
894837,4.0
894845,2.0
894848,5.0
894851,2.0
894862,0.0
894863,4.0
894873,0.0
894879,1.0
894880,2.0
894888,4.0
894891,2.0
894895,3.0
894903,2.0
894904,4.0
894906,2.0
894907,0.0
894910,4.0
894924,3.0
894928,0.0
894929,4.0
894930,5.0
894940,5.0
894941,4.0
894945,3.0
894950,1.0
894956,5.0
894958,5.0
894965,5.0
894968,1.0
894969,1.0
894971,0.0
894977,0.0
894979,1.0
894983,2.0
894984,2.0
894985,1.0
894987,0.0
894992,4.0
895016,3.0
895017,3.0
895018,5.0
895019,5.0
895026,0.0
895039,0.0
895047,1.0
895052,3.0
895054,4.0
895059,4.0
895073,2.0
895079,4.0
895095,2.0
895103,5.0
895110,5.0
895119,3.0
895129,5.0
895130,4.0
895131,0.0
895136,3.0
895137,5.0
895150,3.0
895160,1.0
895166,4.0
895170,1.0
895174,3.0
895180,5.0
895193,5.0
895204,2.0
895205,0.0
895211,0.0
895216,1.0
895217,4.0
895220,3.0
895225,4.0
895226,2.0
895233,2.0
895235,2.0
895236,4.0
895251,5.0
895258,5.0
895262,1.0
895264,4.0
895273,0.0
895277,2.0
895282,2.0
895284,3.0
895286,0.0
895292,4.0
895295,5.0
895296,0.0
895297,2.0
895317,4.0
895320,2.0
895326,5.0
895330,0.0
895334,5.0
895339,1.0
895340,4.0
895341,4.0
895357,4.0
895360,2.0
895369,2.0
895374,5.0
895401,1.0
895405,0.0
895428,3.0
895429,1.0
895434,5.0
895439,3.0
895444,1.0
895446,5.0
895447,0.0
895454,2.0
895469,3.0
895474,0.0
895478,4.0
895480,4.0
895481,4.0
895486,2.0
895487,4.0
895488,4.0
895492,3.0
895494,2.0
895500,4.0
895501,0.0
895503,2.0
895506,5.0
895520,5.0
895523,0.0
895525,0.0
895528,4.0
895531,0.0
895536,4.0
895540,1.0
895549,2.0
895555,3.0
895561,0.0
895573,1.0
895576,2.0
895579,2.0
895580,0.0
895585,4.0
895594,3.0
895599,2.0
895601,1.0
895608,1.0
895622,2.0
895626,3.0
895629,5.0
895635,3.0
895640,0.0
895641,2.0
895643,2.0
895651,4.0
895658,3.0
895661,2.0
895670,4.0
895680,4.0
895682,4.0
895683,5.0
895718,4.0
895720,4.0
895725,5.0
895729,2.0
895730,5.0
895739,0.0
895748,1.0
895751,5.0
895752,3.0
895766,0.0
895770,1.0
895774,3.0
895780,3.0
895784,5.0
895787,0.0
895788,3.0
895790,3.0
895798,2.0
895806,5.0
895821,5.0
895833,5.0
895838,1.0
895840,2.0
895846,5.0
895857,0.0
895858,3.0
895860,0.0
895865,0.0
895884,0.0
895906,1.0
895912,2.0
895915,4.0
895918,2.0
895926,1.0
895929,1.0
895932,5.0
895933,5.0
895948,0.0
895949,0.0
895951,2.0
895957,0.0
895959,5.0
895960,1.0
895963,2.0
895966,2.0
895969,4.0
895973,0.0
895976,3.0
895977,4.0
895980,3.0
895984,5.0
895989,4.0
896005,2.0
896006,0.0
896032,5.0
896034,3.0
896035,4.0
896052,1.0
896054,1.0
896056,1.0
896058,3.0
896068,5.0
896073,4.0
896077,4.0
896079,3.0
896082,3.0
896087,1.0
896089,1.0
896102,5.0
896104,3.0
896113,5.0
896114,5.0
896119,1.0
896121,0.0
896126,4.0
896127,3.0
896132,5.0
896144,0.0
896145,4.0
896149,0.0
896155,0.0
896159,1.0
896160,0.0
896162,0.0
896163,5.0
896165,1.0
896167,3.0
896171,1.0
896174,5.0
896183,3.0
896184,1.0
896189,3.0
896195,0.0
896199,5.0
896204,0.0
896206,4.0
896211,1.0
896212,4.0
896215,4.0
896222,0.0
896228,0.0
896238,1.0
896270,4.0
896275,5.0
896283,2.0
896285,2.0
896291,1.0
896298,4.0
896304,0.0
896313,1.0
896329,2.0
896332,4.0
896334,0.0
896337,2.0
896338,3.0
896340,4.0
896341,4.0
896349,1.0
896356,3.0
896358,2.0
896365,2.0
896366,2.0
896370,1.0
896374,3.0
896387,4.0
896388,2.0
896394,5.0
896396,4.0
896408,5.0
896411,4.0
896420,0.0
896422,4.0
896427,2.0
896435,3.0
896437,0.0
896440,3.0
896445,4.0
896454,0.0
896459,0.0
896461,4.0
896471,1.0
896473,2.0
896481,2.0
896483,1.0
896485,2.0
896486,3.0
896490,0.0
896492,1.0
896495,2.0
896511,5.0
896519,3.0
896526,3.0
896527,2.0
896536,1.0
896540,3.0
896543,1.0
896545,2.0
896552,2.0
896559,1.0
896577,2.0
896585,2.0
896589,4.0
896592,5.0
896598,2.0
896609,2.0
896611,1.0
896618,2.0
896620,0.0
896626,0.0
896627,5.0
896628,2.0
896630,4.0
896642,0.0
896643,2.0
896651,5.0
896656,4.0
896658,5.0
896664,3.0
896667,3.0
896669,3.0
896673,4.0
896679,4.0
896680,1.0
896684,4.0
896687,4.0
896693,0.0
896701,4.0
896702,4.0
896707,3.0
896711,1.0
896714,5.0
896724,1.0
896725,1.0
896726,2.0
896730,0.0
896755,1.0
896762,3.0
896766,0.0
896767,2.0
896768,1.0
896769,1.0
896770,2.0
896772,2.0
896775,2.0
896776,0.0
896778,1.0
896795,3.0
896798,4.0
896818,1.0
896820,0.0
896828,0.0
896832,2.0
896834,4.0
896837,0.0
896838,2.0
896843,2.0
896844,2.0
896858,5.0
896861,2.0
896862,2.0
896863,3.0
896864,5.0
896876,3.0
896877,1.0
896878,0.0
896880,0.0
896882,1.0
896884,5.0
896886,2.0
896906,0.0
896922,2.0
896923,2.0
896928,5.0
896932,1.0
896935,3.0
896937,5.0
896942,0.0
896947,2.0
896966,3.0
896967,2.0
896968,4.0
896972,3.0
896976,2.0
896979,0.0
896980,1.0
896981,0.0
896995,2.0
896997,5.0
896999,1.0
897001,3.0
897005,0.0
897009,4.0
897013,3.0
897014,1.0
897015,0.0
897016,4.0
897027,2.0
897035,1.0
897044,3.0
897048,0.0
897050,4.0
897051,0.0
897052,2.0
897054,3.0
897077,1.0
897078,2.0
897082,0.0
897083,5.0
897084,0.0
897086,2.0
897090,2.0
897094,4.0
897095,1.0
897099,0.0
897107,2.0
897112,1.0
897120,4.0
897125,4.0
897128,3.0
897133,0.0
897140,4.0
897142,4.0
897143,0.0
897144,3.0
897147,2.0
897148,2.0
897151,0.0
897152,1.0
897173,5.0
897175,2.0
897185,3.0
897186,3.0
897192,4.0
897203,5.0
897205,0.0
897208,3.0
897209,2.0
897211,2.0
897226,1.0
897234,5.0
897235,5.0
897241,4.0
897246,0.0
897247,0.0
897251,5.0
897257,4.0
897259,2.0
897260,4.0
897268,2.0
897269,1.0
897274,5.0
897277,5.0
897296,5.0
897311,3.0
897314,3.0
897320,0.0
897324,1.0
897326,4.0
897332,3.0
897336,1.0
897337,0.0
897341,1.0
897342,0.0
897345,1.0
897347,5.0
897350,2.0
897356,2.0
897357,4.0
897359,0.0
897363,1.0
897365,0.0
897372,4.0
897376,1.0
897377,0.0
897378,5.0
897384,0.0
897387,0.0
897396,5.0
897398,2.0
897402,5.0
897412,3.0
897414,0.0
897421,2.0
897422,1.0
897427,2.0
897439,2.0
897445,0.0
897446,5.0
897447,3.0
897451,2.0
897453,2.0
897464,1.0
897467,4.0
897468,2.0
897470,5.0
897485,5.0
897492,0.0
897495,1.0
897501,1.0
897517,4.0
897519,4.0
897522,5.0
897528,0.0
897529,5.0
897532,2.0
897536,4.0
897543,1.0
897548,3.0
897549,2.0
897552,4.0
897563,4.0
897569,3.0
897573,1.0
897576,5.0
897583,5.0
897595,0.0
897597,5.0
897600,2.0
897602,5.0
897604,0.0
897608,1.0
897609,2.0
897610,1.0
897616,2.0
897625,4.0
897630,3.0
897658,1.0
897667,5.0
897669,0.0
897671,3.0
897676,0.0
897683,3.0
897684,3.0
897698,4.0
897702,5.0
897704,4.0
897705,0.0
897718,0.0
897719,0.0
897721,3.0
897727,3.0
897733,5.0
897735,4.0
897738,1.0
897751,5.0
897758,5.0
897759,5.0
897761,1.0
897762,4.0
897768,1.0
897772,5.0
897775,1.0
897778,2.0
897787,1.0
897790,5.0
897793,5.0
897794,0.0
897800,2.0
897801,3.0
897804,3.0
897807,5.0
897809,3.0
897810,5.0
897819,5.0
897824,5.0
897825,3.0
897834,1.0
897854,5.0
897857,2.0
897860,4.0
897866,3.0
897880,0.0
897920,4.0
897921,1.0
897923,3.0
897932,1.0
897933,4.0
897945,0.0
897965,4.0
897970,4.0
897981,0.0
897982,5.0
897993,1.0
898002,3.0
898011,5.0
898024,5.0
898026,0.0
898033,1.0
898036,3.0
898045,4.0
898052,3.0
898059,5.0
898067,2.0
898074,3.0
898075,4.0
898076,0.0
898079,2.0
898085,3.0
898098,5.0
898104,5.0
898105,4.0
898118,5.0
898127,2.0
898129,5.0
898132,3.0
898137,0.0
898145,4.0
898153,3.0
898158,5.0
898164,2.0
898167,0.0
898171,2.0
898181,5.0
898201,5.0
898206,0.0
898207,5.0
898216,5.0
898217,5.0
898219,4.0
898222,1.0
898247,5.0
898253,0.0
898255,4.0
898272,0.0
898273,2.0
898285,1.0
898286,4.0
898309,2.0
898316,1.0
898332,0.0
898364,0.0
898372,0.0
898383,4.0
898408,5.0
898416,4.0
898431,1.0
898435,1.0
898437,0.0
898444,4.0
898449,5.0
898466,5.0
898477,0.0
898479,0.0
898485,3.0
898501,1.0
898505,5.0
898506,3.0
898509,1.0
898510,1.0
898519,0.0
898528,4.0
898532,5.0
898539,0.0
898546,5.0
898548,3.0
898549,2.0
898561,2.0
898564,4.0
898572,0.0
898585,3.0
898596,0.0
898614,4.0
898625,0.0
898632,0.0
898641,5.0
898642,1.0
898657,5.0
898658,0.0
898660,0.0
898665,3.0
898679,3.0
898681,3.0
898682,4.0
898689,3.0
898693,1.0
898700,1.0
898702,5.0
898709,1.0
898713,3.0
898716,5.0
898730,4.0
898731,3.0
898733,1.0
898734,4.0
898735,0.0
898748,2.0
898752,3.0
898763,3.0
898764,3.0
898766,1.0
898774,4.0
898804,3.0
898814,4.0
898817,5.0
898838,4.0
898855,1.0
898856,3.0
898859,2.0
898860,1.0
898868,1.0
898877,0.0
898879,0.0
898884,0.0
898891,5.0
898895,2.0
898907,1.0
898910,2.0
898912,0.0
898913,5.0
898915,2.0
898916,5.0
898918,3.0
898934,5.0
898935,5.0
898936,2.0
898942,3.0
898943,4.0
898946,5.0
898953,1.0
898958,3.0
898968,1.0
898973,3.0
898992,5.0
898993,0.0
898994,1.0
899007,2.0
899011,0.0
899016,5.0
899019,5.0
899024,3.0
899028,0.0
899033,1.0
899041,2.0
899045,3.0
899055,3.0
899057,1.0
899059,2.0
899062,3.0
899066,1.0
899067,2.0
899072,4.0
899074,1.0
899080,4.0
899083,2.0
899094,4.0
899099,3.0
899122,4.0
899126,3.0
899135,1.0
899138,1.0
899145,1.0
899146,4.0
899155,4.0
899156,5.0
899157,0.0
899159,3.0
899162,5.0
899163,2.0
899173,3.0
899182,5.0
899188,4.0
899198,5.0
899225,4.0
899230,2.0
899231,2.0
899236,1.0
899239,0.0
899241,3.0
899243,5.0
899245,3.0
899254,1.0
899272,2.0
899275,0.0
899276,3.0
899281,3.0
899286,2.0
899291,5.0
899295,5.0
899309,4.0
899318,3.0
899319,3.0
899323,1.0
899324,5.0
899334,5.0
899336,3.0
899341,1.0
899342,2.0
899352,0.0
899353,4.0
899354,0.0
899359,4.0
899361,1.0
899364,0.0
899366,2.0
899375,1.0
899381,3.0
899390,1.0
899407,0.0
899409,0.0
899410,0.0
899417,4.0
899426,4.0
899427,2.0
899431,1.0
899444,4.0
899447,3.0
899454,3.0
899460,3.0
899468,4.0
899469,3.0
899471,1.0
899486,1.0
899487,2.0
899492,4.0
899494,3.0
899515,1.0
899519,1.0
899526,5.0
899528,1.0
899533,0.0
899534,2.0
899535,4.0
899541,3.0
899543,5.0
899546,3.0
899549,2.0
899552,4.0
899556,0.0
899561,4.0
899566,4.0
899568,5.0
899577,0.0
899581,0.0
899584,5.0
899586,2.0
899587,5.0
899589,2.0
899611,3.0
899619,3.0
899632,0.0
899659,4.0
899662,2.0
899665,4.0
899674,2.0
899675,4.0
899676,5.0
899680,1.0
899682,2.0
899685,1.0
899692,1.0
899694,1.0
899700,4.0
899712,4.0
899713,1.0
899715,1.0
899731,5.0
899739,5.0
899741,5.0
899742,4.0
899748,4.0
899757,2.0
899758,2.0
899765,2.0
899767,1.0
899768,5.0
899770,5.0
899771,5.0
899775,4.0
899776,1.0
899792,0.0
899796,0.0
899798,4.0
899804,4.0
899806,0.0
899809,0.0
899811,3.0
899815,4.0
899819,4.0
899830,4.0
899831,4.0
899833,3.0
899836,4.0
899837,2.0
899840,3.0
899841,2.0
899849,4.0
899850,5.0
899856,4.0
899858,4.0
899861,2.0
899863,5.0
899870,4.0
899871,1.0
899875,1.0
899882,4.0
899887,3.0
899892,0.0
899901,4.0
899905,0.0
899911,4.0
899919,0.0
899923,4.0
899927,0.0
899946,0.0
899949,0.0
899961,2.0
899966,4.0
899967,0.0
899971,1.0
899974,0.0
899983,0.0
899987,5.0
899989,4.0
899998,1.0
900000,0.0
900003,3.0
900004,4.0
900008,0.0
900011,2.0
900015,5.0
900016,2.0
900022,3.0
900042,1.0
900048,2.0
900050,5.0
900055,3.0
900061,2.0
900067,3.0
900068,1.0
900073,2.0
900078,0.0
900084,0.0
900094,2.0
900095,1.0
900100,3.0
900101,5.0
900103,3.0
900108,3.0
900111,0.0
900115,1.0
900121,2.0
900123,5.0
900132,5.0
900133,5.0
900141,5.0
900147,4.0
900148,5.0
900153,4.0
900161,3.0
900163,0.0
900166,1.0
900167,2.0
900171,5.0
900172,0.0
900176,1.0
900178,4.0
900180,3.0
900190,5.0
900200,5.0
900207,5.0
900208,4.0
900209,2.0
900216,4.0
900221,3.0
900226,2.0
900235,0.0
900238,5.0
900241,5.0
900257,0.0
900260,4.0
900270,2.0
900277,2.0
900283,2.0
900286,0.0
900288,2.0
900302,3.0
900306,1.0
900310,3.0
900320,2.0
900321,3.0
900332,3.0
900343,1.0
900354,3.0
900360,1.0
900363,5.0
900367,1.0
900368,5.0
900376,5.0
900383,3.0
900386,5.0
900394,0.0
900439,0.0
900453,4.0
900455,0.0
900457,5.0
900462,1.0
900469,5.0
900478,4.0
900498,2.0
900499,0.0
900505,2.0
900511,5.0
900519,1.0
900523,1.0
900524,4.0
900526,3.0
900527,0.0
900529,2.0
900548,2.0
900568,1.0
900575,3.0
900577,3.0
900583,0.0
900597,1.0
900610,1.0
900612,1.0
900615,3.0
900625,5.0
900628,2.0
900633,5.0
900651,2.0
900673,4.0
900680,5.0
900686,3.0
900689,1.0
900695,1.0
900698,3.0
900699,1.0
900702,0.0
900704,4.0
900705,3.0
900707,0.0
900708,0.0
900710,1.0
900719,1.0
900723,3.0
900737,1.0
900738,2.0
900748,4.0
900754,3.0
900760,0.0
900776,1.0
900778,5.0
900783,4.0
900784,3.0
900804,1.0
900805,0.0
900807,0.0
900813,4.0
900822,2.0
900835,3.0
900844,2.0
900848,3.0
900854,0.0
900857,3.0
900870,2.0
900880,0.0
900888,2.0
900897,2.0
900906,0.0
900911,3.0
900916,1.0
900925,5.0
900927,4.0
900931,3.0
900932,3.0
900942,1.0
900943,1.0
900948,0.0
900949,1.0
900956,1.0
900958,5.0
900962,1.0
900964,4.0
900977,2.0
900983,2.0
900987,4.0
901003,1.0
901008,1.0
901009,0.0
901016,5.0
901023,0.0
901031,3.0
901036,2.0
901038,3.0
901056,3.0
901063,1.0
901066,3.0
901071,5.0
901075,1.0
901076,4.0
901082,5.0
901085,0.0
901096,0.0
901104,3.0
901113,0.0
901121,1.0
901122,4.0
901132,2.0
901135,4.0
901140,2.0
901145,3.0
901148,0.0
901163,4.0
901164,5.0
901167,3.0
901172,2.0
901173,1.0
901183,4.0
901187,4.0
901197,3.0
901200,1.0
901203,3.0
901205,1.0
901214,2.0
901226,3.0
901241,0.0
901243,1.0
901244,0.0
901245,0.0
901247,4.0
901255,0.0
901259,2.0
901263,2.0
901265,1.0
901273,4.0
901291,3.0
901323,4.0
901331,0.0
901332,3.0
901335,3.0
901336,3.0
901339,4.0
901340,0.0
901347,5.0
901363,2.0
901366,1.0
901374,2.0
901378,2.0
901382,4.0
901383,4.0
901386,2.0
901400,5.0
901402,1.0
901404,2.0
901405,1.0
901431,1.0
901435,2.0
901436,4.0
901450,4.0
901451,1.0
901458,3.0
901460,3.0
901461,0.0
901469,5.0
901475,0.0
901478,0.0
901483,5.0
901496,4.0
901498,2.0
901500,3.0
901510,1.0
901513,0.0
901520,3.0
901521,2.0
901522,2.0
901527,2.0
901542,4.0
901565,3.0
901573,5.0
901579,3.0
901580,1.0
901585,1.0
901596,4.0
901599,3.0
901601,3.0
901605,2.0
901606,5.0
901612,5.0
901613,4.0
901621,0.0
901626,5.0
901630,0.0
901635,1.0
901645,5.0
901646,2.0
901661,0.0
901670,2.0
901671,4.0
901681,3.0
901683,5.0
901686,0.0
901688,3.0
901689,0.0
901690,4.0
901694,4.0
901703,0.0
901708,2.0
901712,0.0
901723,2.0
901730,1.0
901738,1.0
901739,0.0
901742,5.0
901744,0.0
901746,3.0
901755,3.0
901764,2.0
901772,0.0
901774,0.0
901775,5.0
901779,0.0
901784,5.0
901785,4.0
901789,5.0
901792,2.0
901797,4.0
901798,2.0
901803,1.0
901805,3.0
901809,1.0
901820,1.0
901824,2.0
901838,1.0
901839,5.0
901840,4.0
901844,1.0
901849,0.0
901854,2.0
901855,5.0
901869,3.0
901875,1.0
901889,5.0
901896,4.0
901898,0.0
901901,2.0
901918,2.0
901920,1.0
901921,0.0
901925,2.0
901926,0.0
901932,0.0
901936,3.0
901957,0.0
901969,2.0
901974,5.0
901975,2.0
901976,1.0
901977,5.0
901983,4.0
901998,3.0
902006,2.0
902009,5.0
902018,2.0
902020,3.0
902021,2.0
902028,1.0
902029,2.0
902031,0.0
902044,1.0
902045,4.0
902047,1.0
902051,5.0
902053,3.0
902056,1.0
902068,1.0
902069,3.0
902072,4.0
902084,5.0
902086,4.0
902093,0.0
902095,2.0
902098,2.0
902101,0.0
902110,1.0
902112,2.0
902120,3.0
902125,3.0
902127,5.0
902132,1.0
902152,4.0
902154,0.0
902155,2.0
902157,5.0
902164,3.0
902167,2.0
902172,5.0
902174,3.0
902178,1.0
902181,0.0
902182,3.0
902183,3.0
902184,1.0
902188,3.0
902190,5.0
902200,2.0
902206,1.0
902215,3.0
902218,1.0
902222,3.0
902226,0.0
902243,0.0
902246,3.0
902248,5.0
902249,0.0
902250,2.0
902253,1.0
902260,2.0
902271,2.0
902276,0.0
902288,5.0
902298,4.0
902300,1.0
902307,3.0
902311,2.0
902316,0.0
902322,3.0
902346,5.0
902351,4.0
902355,1.0
902359,1.0
902360,2.0
902365,0.0
902371,4.0
902379,0.0
902380,4.0
902381,4.0
902385,2.0
902398,0.0
902400,1.0
902401,0.0
902402,5.0
902420,0.0
902423,5.0
902427,1.0
902432,3.0
902442,2.0
902446,0.0
902452,1.0
902455,1.0
902469,5.0
902470,2.0
902490,0.0
902493,0.0
902497,0.0
902506,1.0
902526,4.0
902534,3.0
902559,4.0
902562,1.0
902564,3.0
902567,2.0
902573,1.0
902576,4.0
902580,1.0
902582,2.0
902593,0.0
902595,1.0
902598,1.0
902607,3.0
902615,5.0
902622,2.0
902623,2.0
902627,0.0
902628,0.0
902632,3.0
902633,1.0
902639,0.0
902640,0.0
902645,1.0
902647,5.0
902648,5.0
902651,2.0
902652,1.0
902653,4.0
902657,5.0
902659,1.0
902661,4.0
902666,5.0
902669,0.0
902684,1.0
902690,4.0
902693,0.0
902694,3.0
902695,2.0
902696,4.0
902698,3.0
902699,4.0
902717,1.0
902720,3.0
902737,1.0
902742,5.0
902744,4.0
902746,4.0
902747,5.0
902749,2.0
902754,3.0
902757,0.0
902761,2.0
902768,4.0
902774,2.0
902775,0.0
902776,4.0
902786,2.0
902789,5.0
902792,4.0
902794,2.0
902800,5.0
902803,0.0
902815,2.0
902816,2.0
902819,5.0
902825,5.0
902829,3.0
902832,0.0
902834,3.0
902838,2.0
902839,2.0
902841,2.0
902849,0.0
902863,5.0
902866,0.0
902869,5.0
902871,2.0
902875,2.0
902881,2.0
902884,2.0
902885,1.0
902892,3.0
902894,3.0
902900,3.0
902902,2.0
902914,5.0
902924,3.0
902933,0.0
902935,0.0
902944,1.0
902946,2.0
902951,4.0
902955,3.0
902969,2.0
902971,1.0
902992,4.0
902993,2.0
902995,4.0
902998,0.0
903006,1.0
903014,4.0
903040,1.0
903047,4.0
903050,0.0
903077,4.0
903088,2.0
903098,1.0
903108,5.0
903110,0.0
903111,1.0
903116,2.0
903122,2.0
903126,0.0
903129,5.0
903131,5.0
903136,1.0
903137,0.0
903141,3.0
903144,0.0
903148,2.0
903152,3.0
903153,0.0
903156,4.0
903157,1.0
903158,0.0
903163,0.0
903168,0.0
903187,2.0
903190,4.0
903217,2.0
903220,4.0
903228,0.0
903237,0.0
903241,3.0
903247,3.0
903249,0.0
903257,3.0
903259,3.0
903280,0.0
903282,0.0
903299,4.0
903302,5.0
903305,2.0
903310,4.0
903317,0.0
903326,1.0
903331,1.0
903334,3.0
903335,2.0
903336,5.0
903338,3.0
903339,2.0
903345,0.0
903349,1.0
903351,5.0
903352,4.0
903353,5.0
903365,1.0
903372,1.0
903375,2.0
903384,3.0
903390,0.0
903391,3.0
903420,0.0
903430,4.0
903436,0.0
903440,5.0
903453,3.0
903454,4.0
903458,2.0
903463,4.0
903467,4.0
903480,4.0
903491,1.0
903494,0.0
903496,1.0
903511,3.0
903519,5.0
903525,3.0
903528,2.0
903529,4.0
903531,3.0
903532,3.0
903535,1.0
903538,0.0
903545,5.0
903553,5.0
903562,0.0
903567,4.0
903569,5.0
903575,3.0
903576,4.0
903578,5.0
903579,1.0
903582,0.0
903588,5.0
903594,5.0
903599,3.0
903604,4.0
903605,4.0
903619,3.0
903620,0.0
903623,2.0
903625,2.0
903629,3.0
903633,0.0
903636,2.0
903647,1.0
903648,5.0
903651,5.0
903654,0.0
903688,0.0
903697,2.0
903699,5.0
903704,4.0
903710,5.0
903735,5.0
903741,1.0
903742,3.0
903760,0.0
903768,1.0
903780,4.0
903785,4.0
903791,3.0
903797,2.0
903803,5.0
903805,2.0
903806,0.0
903810,0.0
903812,5.0
903817,2.0
903818,1.0
903824,4.0
903830,2.0
903832,3.0
903835,3.0
903836,4.0
903840,1.0
903841,4.0
903845,4.0
903846,4.0
903854,4.0
903865,0.0
903896,5.0
903898,2.0
903903,3.0
903908,2.0
903918,2.0
903920,1.0
903925,5.0
903927,2.0
903933,3.0
903939,2.0
903940,1.0
903945,5.0
903949,3.0
903957,4.0
903962,0.0
903967,2.0
903969,1.0
903980,3.0
903982,5.0
903983,5.0
903984,3.0
903986,0.0
903990,4.0
904006,2.0
904011,3.0
904013,5.0
904014,5.0
904026,4.0
904031,4.0
904032,4.0
904037,3.0
904041,3.0
904054,2.0
904058,0.0
904064,0.0
904079,1.0
904083,2.0
904084,4.0
904099,5.0
904103,1.0
904106,1.0
904109,4.0
904113,5.0
904114,3.0
904127,2.0
904128,1.0
904141,5.0
904147,4.0
904150,1.0
904156,2.0
904162,5.0
904165,0.0
904169,2.0
904170,4.0
904182,4.0
904183,5.0
904184,1.0
904185,5.0
904191,1.0
904197,0.0
904200,3.0
904205,1.0
904206,4.0
904218,0.0
904219,0.0
904224,3.0
904225,1.0
904239,3.0
904241,5.0
904255,1.0
904263,1.0
904265,2.0
904267,3.0
904268,1.0
904271,0.0
904276,3.0
904280,0.0
904281,3.0
904287,5.0
904288,4.0
904289,2.0
904300,3.0
904301,0.0
904312,4.0
904313,2.0
904320,2.0
904321,1.0
904331,0.0
904334,5.0
904356,5.0
904365,0.0
904378,4.0
904387,4.0
904391,0.0
904394,0.0
904402,0.0
904403,1.0
904404,3.0
904421,3.0
904425,2.0
904434,5.0
904435,4.0
904437,1.0
904440,5.0
904441,3.0
904442,4.0
904446,1.0
904449,3.0
904454,3.0
904457,1.0
904460,1.0
904461,4.0
904463,3.0
904466,4.0
904481,2.0
904487,4.0
904493,3.0
904495,2.0
904510,5.0
904511,0.0
904519,4.0
904520,3.0
904525,0.0
904527,5.0
904533,1.0
904536,3.0
904541,5.0
904547,5.0
904548,3.0
904557,5.0
904558,4.0
904562,0.0
904563,3.0
904568,1.0
904585,0.0
904591,0.0
904592,2.0
904598,5.0
904599,5.0
904611,0.0
904617,4.0
904618,5.0
904624,1.0
904630,1.0
904631,0.0
904640,1.0
904641,2.0
904643,2.0
904645,2.0
904647,2.0
904654,0.0
904673,2.0
904690,2.0
904702,2.0
904710,1.0
904712,2.0
904713,0.0
904714,3.0
904716,0.0
904731,5.0
904733,2.0
904734,4.0
904737,4.0
904739,0.0
904746,1.0
904749,4.0
904750,5.0
904755,2.0
904757,5.0
904763,0.0
904768,1.0
904774,0.0
904779,5.0
904783,4.0
904788,4.0
904793,1.0
904795,3.0
904796,2.0
904797,0.0
904802,1.0
904804,2.0
904808,5.0
904813,0.0
904826,5.0
904833,4.0
904850,3.0
904862,5.0
904868,3.0
904882,0.0
904887,4.0
904888,5.0
904890,5.0
904892,3.0
904894,4.0
904900,4.0
904910,2.0
904914,4.0
904916,3.0
904921,2.0
904922,4.0
904923,0.0
904929,1.0
904936,1.0
904949,5.0
904960,4.0
904984,1.0
904985,3.0
904986,5.0
904989,0.0
904990,5.0
904998,0.0
905001,5.0
905012,0.0
905013,3.0
905020,5.0
905026,5.0
905028,1.0
905030,2.0
905031,1.0
905034,3.0
905036,2.0
905037,2.0
905042,4.0
905056,4.0
905072,0.0
905080,3.0
905083,4.0
905086,3.0
905093,0.0
905097,3.0
905099,1.0
905102,0.0
905112,0.0
905115,0.0
905122,5.0
905128,0.0
905129,0.0
905133,3.0
905145,3.0
905146,5.0
905161,1.0
905163,3.0
905167,0.0
905171,2.0
905173,3.0
905175,3.0
905182,3.0
905183,5.0
905184,3.0
905193,4.0
905207,2.0
905208,4.0
905209,0.0
905220,4.0
905231,2.0
905242,0.0
905244,1.0
905256,2.0
905257,5.0
905265,5.0
905268,4.0
905273,5.0
905279,3.0
905281,2.0
905282,5.0
905283,3.0
905287,5.0
905289,1.0
905293,5.0
905294,2.0
905302,0.0
905307,0.0
905311,1.0
905313,3.0
905328,0.0
905351,1.0
905354,0.0
905361,3.0
905364,1.0
905370,5.0
905375,4.0
905380,0.0
905384,1.0
905387,3.0
905398,5.0
905402,4.0
905404,4.0
905427,3.0
905431,3.0
905443,4.0
905447,2.0
905457,2.0
905464,1.0
905470,4.0
905473,0.0
905491,1.0
905496,1.0
905499,0.0
905502,1.0
905511,4.0
905512,5.0
905513,2.0
905516,3.0
905519,3.0
905520,4.0
905529,5.0
905536,3.0
905538,1.0
905545,1.0
905546,2.0
905557,5.0
905562,5.0
905565,4.0
905577,2.0
905579,3.0
905580,0.0
905584,2.0
905589,5.0
905590,1.0
905600,4.0
905610,3.0
905611,0.0
905618,4.0
905624,4.0
905633,5.0
905636,4.0
905643,0.0
905670,3.0
905671,1.0
905677,2.0
905679,3.0
905689,5.0
905690,4.0
905692,5.0
905693,2.0
905709,5.0
905714,4.0
905718,2.0
905723,4.0
905726,2.0
905736,5.0
905740,3.0
905741,1.0
905744,0.0
905745,2.0
905752,0.0
905770,1.0
905774,5.0
905776,0.0
905790,1.0
905794,0.0
905796,1.0
905798,2.0
905814,3.0
905818,5.0
905821,3.0
905822,5.0
905830,3.0
905837,2.0
905845,3.0
905848,1.0
905852,0.0
905853,1.0
905855,4.0
905860,2.0
905862,3.0
905864,5.0
905865,0.0
905868,4.0
905870,3.0
905875,5.0
905893,5.0
905918,4.0
905919,3.0
905940,4.0
905942,3.0
905943,1.0
905949,4.0
905951,4.0
905953,4.0
905954,0.0
905960,5.0
905962,5.0
